KGS
21,40
21,40
21,40
21,50
21,50
21,50
21,40
21,40
17,70
17,70
17,80
16,20
21,40
21,50
21,30
21,60
21,80
21,80
21,30
21,70
20,70
19,50
19,40
19,40
10,00
19,50
20,00
20,00
20,10
20,10
20,10
20,10
20,10
20,10
20,20
20,20
20,20
20,20
20,10
20,10
20,00
20,00
20,00
20,10
20,00
20,10
20,10
20,20
10,10
20,00
20,00
20,00
20,00
19,90
20,00
19,90
19,90
20,00
19,90
19,90
19,90
20,00
20,00
20,20
20,00
20,00
20,00
19,80
20,10
20,00
20,00
20,00
20,00
20,00
20,00
20,10
20,00
20,00
19,90
19,90
19,90
19,90
20,00
20,00
20,00
20,00
20,10
20,00
19,90
20,00
20,00
19,90
19,90
19,90
19,90
20,00
20,00
20,00
20,00
20,00
20,00
20,00
20,00
19,80
19,80
19,80
20,00
20,50
20,50
20,50
20,50
20,50
20,40
20,70
20,70
20,70
20,70
20,50
20,20
20,20
20,20
20,20
20,20
20,20
20,10
20,10
20,20
20,10
20,20
20,20
20,20
20,20
20,20
19,80
20,10
20,10
19,90
19,90
19,70
19,70
19,70
19,40
19,80
19,60
19,50
19,70
19,60
19,60
19,60
19,60
19,60
19,60
19,50
19,50
19,60
19,60
19,60
20,00
20,00
19,40
19,80
19,60
19,70
19,50
19,60
19,50
19,50
19,40
19,40
19,30
19,30
19,30
19,40
19,30
19,30
19,30
19,30
19,30
13,60
23,50
23,70
23,80
23,80
23,80
23,80
23,80
23,70
23,70
24,00
23,70
23,60
24,00
23,90
24,00
23,90
23,90
23,90
23,90
23,90
23,80
23,90
23,80
23,80
23,80
23,90
23,80
23,90
23,90
24,00
23,90
24,00
23,90
23,80
23,70
23,80
23,80
24,00
23,90
23,80
23,90
23,80
23,90
23,80
23,90
23,90
23,80
23,90
24,10
23,70
24,10
23,80
24,10
24,00
24,10
23,80
24,00
24,00
23,90
23,40
23,90
24,00
23,90
23,90
23,90
23,80
23,70
24,00
24,10
24,00
23,90
23,80
24,00
24,30
24,20
24,10
24,10
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
23,90
23,90
23,80
23,80
23,80
8,00
24,50
24,50
23,50
23,70
23,10
24,20
24,30
24,20
24,10
24,20
24,10
24,20
24,40
24,10
24,30
24,30
24,20
24,20
24,20
24,30
24,20
24,30
24,20
24,50
24,30
24,20
24,20
24,10
24,20
24,20
24,10
24,50
23,80
24,20
24,20
24,20
24,20
24,20
24,10
24,20
24,20
24,20
24,20
24,20
24,20
24,20
24,20
24,20
24,20
24,20
24,20
24,20
24,10
24,10
24,20
24,30
24,40
24,10
24,20
24,20
24,20
24,10
24,30
24,20
24,20
24,20
24,10
24,00
24,20
24,10
24,10
24,10
24,10
24,10
24,20
24,10
24,20
9,70
24,10
24,10
24,10
24,10
24,10
24,20
24,20
24,20
24,20
24,30
24,20
24,20
24,40
24,20
24,30
23,70
20,60
23,30
24,70
23,90
23,90
24,00
23,90
23,90
24,00
23,90
22,10
23,10
23,90
23,90
23,70
23,90
23,90
24,00
24,00
23,80
24,00
24,00
24,00
24,00
23,80
23,90
24,10
24,30
23,50
23,90
23,90
23,90
23,90
24,00
24,10
24,00
23,90
23,90
23,90
24,00
23,90
23,90
23,90
23,90
24,10
23,90
24,10
24,00
24,00
24,00
24,30
23,90
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,20
24,00
24,00
24,00
24,00
24,00
24,10
24,10
24,00
23,90
23,90
24,00
23,90
24,00
23,90
24,00
24,10
24,10
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,10
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
24,00
23,90
17,50
17,40
21,20
20,30
20,70
20,70
20,60
20,60
20,60
20,60
20,40
20,50
20,65
20,60
20,50
20,50
20,20
20,60
20,10
20,60
20,30
20,40
20,40
20,50
20,40
20,50
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,30
20,30
20,20
20,20
20,10
20,20
20,10
20,20
20,00
20,40
20,20
20,20
20,20
20,30
20,20
20,30
20,30
20,20
20,20
20,20
20,20
20,20
20,20
20,30
20,30
20,30
20,30
20,20
20,20
20,20
20,20
20,10
20,30
20,30
20,30
20,30
20,20
20,20
20,30
20,30
20,30
20,30
20,30
20,40
20,30
20,20
20,30
20,30
20,20
20,30
20,30
20,20
20,10
20,20
20,20
20,20
20,30
20,30
20,30
20,30
20,30
20,40
20,30
20,30
20,30
20,30
20,30
20,30
20,20
20,30
20,20
20,30
20,10
20,40
20,30
20,20
16,20
20,00
20,30
20,30
20,30
20,20
20,20
20,10
20,20
20,20
20,20
20,20
20,20
20,30
20,20
20,20
20,20
20,20
20,20
20,30
20,30
20,50
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,40
20,50
20,10
20,40
20,20
20,10
19,80
20,00
20,30
20,20
19,90
20,40
20,20
20,10
20,20
20,20
20,20
20,20
20,10
20,20
20,20
20,00
20,20
20,00
20,20
20,20
20,20
20,10
20,00
20,40
20,00
20,30
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,10
20,20
20,10
20,10
20,20
20,20
20,10
20,30
20,30
20,10
20,30
20,10
20,00
20,40
20,20
20,10
20,10
20,30
20,20
20,30
20,30
20,30
20,20
20,20
20,30
19,80
20,30
20,20
20,20
20,20
20,20
20,20
20,20
20,10
19,90
20,60
20,20
20,30
20,30
20,20
20,30
20,20
20,40
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,40
20,40
20,60
20,40
20,60
20,30
20,40
20,50
20,50
20,50
20,50
20,50
20,50
20,50
20,50
20,60
19,90
19,90
19,80
19,80
20,00
20,00
19,80
19,80
19,90
19,90
19,70
20,00
19,80
19,70
19,90
20,00
19,80
19,70
20,00
20,00
19,90
19,80
19,80
19,70
19,90
19,80
19,70
19,90
19,70
12,20
19,80
19,80
19,80
19,90
19,80
19,80
19,90
19,90
19,90
19,90
19,90
20,00
20,00
20,00
20,00
20,00
20,00
20,00
19,90
20,10
20,00
19,90
19,90
20,00
20,00
20,10
20,20
20,20
20,10
20,00
20,00
20,00
20,10
19,90
19,20
20,00
20,00
20,00
20,10
20,00
20,10
13,80
19,80
19,70
19,60
19,80
19,70
19,70
19,70
19,90
19,90
19,90
19,80
19,80
19,80
19,80
19,80
19,80
19,70
19,80
19,90
19,90
19,80
19,90
19,90
19,90
19,90
19,80
19,90
19,90
19,90
20,80
18,60
19,80
19,90
19,90
19,90
19,90
19,80
19,80
19,90
19,90
21,90
17,80
20,80
20,90
21,00
20,90
20,80
20,90
21,10
20,90
21,00
20,90
21,10
20,90
20,90
20,90
20,60
20,90
20,90
20,90
20,90
20,90
20,90
20,80
20,90
20,90
20,80
20,90
20,90
20,90
20,90
20,90
20,80
20,70
20,80
20,80
20,80
20,80
20,80
21,00
20,90
20,90
20,90
20,90
20,90
20,90
20,90
20,90
20,90
21,00
21,00
20,90
20,90
20,80
20,80
20,80
20,90
18,00
15,60
15,80
25,40
14,10
14,50
21,60
20,40
20,20
20,20
20,20
20,20
20,20
20,10
20,20
20,20
20,10
20,10
20,10
20,20
20,10
20,10
20,20
20,20
20,20
20,20
20,20
20,20
20,30
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,10
20,10
20,10
20,10
20,50
20,60
20,60
20,60
20,60
20,60
20,60
20,40
20,60
20,60
20,60
20,50
20,50
20,50
20,50
20,50
20,50
20,50
20,50
20,60
20,60
20,60
20,60
20,60
20,60
20,60
20,60
20,20
20,30
20,20
20,30
20,30
20,10
20,10
20,60
20,60
20,60
20,40
20,30
20,20
20,30
20,30
20,30
20,30
20,30
20,30
20,20
20,20
20,10
20,20
20,20
20,10
20,30
20,30
20,20
20,20
20,10
20,20
20,10
20,20
20,10
20,00
20,10
20,20
20,00
20,30
20,20
20,20
20,30
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,60
20,20
20,10
20,20
20,20
20,20
20,10
20,30
20,20
20,20
20,10
20,30
20,20
20,20
20,20
20,30
20,30
19,60
20,30
20,20
20,20
20,20
20,20
20,20
20,30
20,20
20,20
20,20
20,40
20,40
20,30
20,20
20,20
20,10
20,20
20,10
20,20
20,20
20,30
20,20
20,20
20,20
20,30
20,20
20,20
20,20
20,10
20,10
20,10
20,10
20,10
20,20
20,20
20,20
20,10
20,10
20,10
20,20
20,10
20,10
20,10
20,20
20,20
20,10
20,20
20,10
20,10
20,10
20,10
20,20
20,20
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,20
20,20
20,40
20,20
20,20
20,10
20,20
20,20
20,10
20,20
20,20
20,30
20,20
20,10
20,10
20,20
20,10
20,00
20,20
20,20
20,30
20,30
20,30
20,30
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,30
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,10
20,10
20,10
20,10
20,40
20,40
20,30
20,30
20,30
20,30
20,40
20,40
20,30
20,30
20,30
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,20
20,20
20,10
20,10
20,40
20,40
20,40
20,50
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,50
20,50
20,40
20,40
20,40
20,40
20,60
20,60
20,60
20,60
20,60
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,30
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,30
20,10
20,30
20,20
20,20
20,20
20,30
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,30
20,20
20,20
20,00
20,20
20,20
20,10
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,10
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,30
20,30
20,30
20,30
20,20
20,20
20,10
20,20
20,20
20,10
20,20
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,20
20,30
20,10
20,20
20,20
20,20
20,30
20,10
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
19,90
20,20
20,20
20,10
20,10
20,00
20,20
20,10
20,40
20,40
20,40
20,40
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
